asset_id,file_path,file_name,file_type,category,scene,description,resolution,duration,quality_score,brand_fit_score,usage_priority,recommended_section,usage_role,issues,ai_edit_needed,notes,status,review_status,creative_grade,review_summary,reviewed_at,commercial_clearance,clearance_basis
AST-0681,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류혜연_hye5mii_171cm_61kg_2024-09-08 18_40 (1)/LmVP2sizjT5QrOwcMh0EtZxBIDlzsqLT8SeDkDlapbzfjegubWhLAg32QsNZsVU8.jpg,LmVP2sizjT5QrOwcMh0EtZxBIDlzsqLT8SeDkDlapbzfjegubWhLAg32QsNZsVU8.jpg,jpg,유료 마케팅 착용,DAY,류혜연_hye5mii 유료 마케팅 납품 SWEATSHIRT DAY 전면 및 착용 증거 사진,2340×2987,N/A — 정지 이미지,MEDIUM,MEDIUM,LOW,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-043; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,C,실제 확인: DAY SWEATSHIRT의 전면 및 착용 증거가 보이는 오늘룩 유료 납품 사진이다. 유사 구도 반복 또는 제품 비중이 낮아 핵심보다 보조/기록용 우선순위가 맞다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0682,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류혜연_hye5mii_171cm_61kg_2024-09-08 18_40 (1)/RomaCUtKKKhCl5KFdXu3umJYlnwJMlKWG5PccA1KkcYOdIr6vkvjVF8OZRFMWE4D.jpg,RomaCUtKKKhCl5KFdXu3umJYlnwJMlKWG5PccA1KkcYOdIr6vkvjVF8OZRFMWE4D.jpg,jpg,유료 마케팅 착용,DAY,류혜연_hye5mii 유료 마케팅 납품 SWEATSHIRT DAY 디테일 증거 사진,2340×2987,N/A — 정지 이미지,HIGH,HIGH,MEDIUM,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / DETAIL PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-044; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,B,실제 확인: DAY SWEATSHIRT의 디테일 증거가 보이는 오늘룩 유료 납품 사진이다. 전면·후면·소매·핏 중 하나를 실제로 보여 주는 보조 Product/Worn Proof다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0683,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류혜연_hye5mii_171cm_61kg_2024-09-08 18_40 (1)/W4xuEJyD7YdqG2FhN6QcyCajxaXuRPkXlw9jhdazHVO0EzxVhM1W6GSqkuba0Jbr.jpg,W4xuEJyD7YdqG2FhN6QcyCajxaXuRPkXlw9jhdazHVO0EzxVhM1W6GSqkuba0Jbr.jpg,jpg,유료 마케팅 착용,DAY,류혜연_hye5mii 유료 마케팅 납품 SWEATSHIRT DAY 전면 및 착용 증거 사진,2340×2987,N/A — 정지 이미지,MEDIUM,MEDIUM,LOW,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-045; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,C,실제 확인: DAY SWEATSHIRT의 전면 및 착용 증거가 보이는 오늘룩 유료 납품 사진이다. 유사 구도 반복 또는 제품 비중이 낮아 핵심보다 보조/기록용 우선순위가 맞다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0684,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류혜연_hye5mii_171cm_61kg_2024-09-08 18_40 (1)/kkhuBWtOSmGU93Xh5bTKlNjI6EaoVzFM3Q9X9ArA1A8w1hoj30yOPZfiEjSyF4iY.jpg,kkhuBWtOSmGU93Xh5bTKlNjI6EaoVzFM3Q9X9ArA1A8w1hoj30yOPZfiEjSyF4iY.jpg,jpg,유료 마케팅 착용,DAY,류혜연_hye5mii 유료 마케팅 납품 SWEATSHIRT DAY 디테일 증거 사진,2340×2987,N/A — 정지 이미지,HIGH,HIGH,MEDIUM,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / DETAIL PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-046; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,B,실제 확인: DAY SWEATSHIRT의 디테일 증거가 보이는 오늘룩 유료 납품 사진이다. 전면·후면·소매·핏 중 하나를 실제로 보여 주는 보조 Product/Worn Proof다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0685,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류혜연_hye5mii_171cm_61kg_2024-09-08 18_40 (1)/lF2pkxkvXPMDvLy8bsDW46sY30xoNm8MJqQ1VuHzaeOybFJDZIT6KAPQW5Oxge6H.jpg,lF2pkxkvXPMDvLy8bsDW46sY30xoNm8MJqQ1VuHzaeOybFJDZIT6KAPQW5Oxge6H.jpg,jpg,유료 마케팅 착용,DAY,류혜연_hye5mii 유료 마케팅 납품 SWEATSHIRT DAY 전면 및 착용 증거 사진,2340×2985,N/A — 정지 이미지,HIGH,HIGH,MEDIUM,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / FRONT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-047; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,B,실제 확인: DAY SWEATSHIRT의 전면 및 착용 증거가 보이는 오늘룩 유료 납품 사진이다. 전면·후면·소매·핏 중 하나를 실제로 보여 주는 보조 Product/Worn Proof다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0686,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류혜연_hye5mii_171cm_61kg_2024-09-08 18_40 (1)/ocPerWy6mfEGeLI6BfSzm5cZI7CpqMkDM34J05PTT9h76m5YlN6W6wGIt7mrBMG1.jpg,ocPerWy6mfEGeLI6BfSzm5cZI7CpqMkDM34J05PTT9h76m5YlN6W6wGIt7mrBMG1.jpg,jpg,유료 마케팅 착용,DAY,류혜연_hye5mii 유료 마케팅 납품 SWEATSHIRT DAY 후면 및 그래픽 증거 사진,2340×2987,N/A — 정지 이미지,HIGH,HIGH,HIGH,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / BACK PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-048; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,A,실제 확인: DAY SWEATSHIRT의 후면 및 그래픽 증거가 보이는 오늘룩 유료 납품 사진이다. 제품 후면 그래픽과 실제 착용 장면이 동시에 명확해 유료/유기적 소셜의 핵심 Trust Amplifier 후보다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0687,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/5r4wt3c5kA8YDmlTgMg2lvgx4tFfqmE5ZiMoZ9g12aaKIigiqqk2yuN27ZMIJkRJ.jpg,5r4wt3c5kA8YDmlTgMg2lvgx4tFfqmE5ZiMoZ9g12aaKIigiqqk2yuN27ZMIJkRJ.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 디테일 증거 사진,2340×2986,N/A — 정지 이미지,HIGH,HIGH,MEDIUM,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / DETAIL PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-049; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,B,실제 확인: DAY SWEATSHIRT의 디테일 증거가 보이는 오늘룩 유료 납품 사진이다. 전면·후면·소매·핏 중 하나를 실제로 보여 주는 보조 Product/Worn Proof다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0688,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/JJkXFFsWmFhxfT0ZMYc2m6TjsnBzJGhViUjnrH3qqdq9jqgWqHc2PC2smdYlZiYh.jpg,JJkXFFsWmFhxfT0ZMYc2m6TjsnBzJGhViUjnrH3qqdq9jqgWqHc2PC2smdYlZiYh.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 디테일 증거 사진,2340×2988,N/A — 정지 이미지,HIGH,HIGH,MEDIUM,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / DETAIL PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-050; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,B,실제 확인: DAY SWEATSHIRT의 디테일 증거가 보이는 오늘룩 유료 납품 사진이다. 전면·후면·소매·핏 중 하나를 실제로 보여 주는 보조 Product/Worn Proof다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0689,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/SUTa1tBjORrLmg0d2WV1ZR5CJBumtnTHbUzUggcF.jpg,SUTa1tBjORrLmg0d2WV1ZR5CJBumtnTHbUzUggcF.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 후면 및 그래픽 증거 사진,1080×1350,N/A — 정지 이미지,HIGH,HIGH,HIGH,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / BACK PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-051; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,A,실제 확인: DAY SWEATSHIRT의 후면 및 그래픽 증거가 보이는 오늘룩 유료 납품 사진이다. 제품 후면 그래픽과 실제 착용 장면이 동시에 명확해 유료/유기적 소셜의 핵심 Trust Amplifier 후보다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0690,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/iJr2XQ8i0yV9r9H1PAUo5ra4td9txnoe3bUsQWL2d6ASCXak49MJys4FQyWcwwcM.jpg,iJr2XQ8i0yV9r9H1PAUo5ra4td9txnoe3bUsQWL2d6ASCXak49MJys4FQyWcwwcM.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 디테일 증거 사진,2340×2987,N/A — 정지 이미지,MEDIUM,MEDIUM,LOW,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / DETAIL PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요. PhotoRoom 워터마크가 있어 원본 재출력 또는 제거 전 직접 사용 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-052; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,C,실제 확인: DAY SWEATSHIRT의 디테일 증거가 보이는 오늘룩 유료 납품 사진이다. 유사 구도 반복 또는 제품 비중이 낮아 핵심보다 보조/기록용 우선순위가 맞다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0691,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/kTF9SFxo52oUNCN1wgLABvECp2i2wzuKiaHC9JAa.jpg,kTF9SFxo52oUNCN1wgLABvECp2i2wzuKiaHC9JAa.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 후면 및 그래픽 증거 사진,1080×1350,N/A — 정지 이미지,HIGH,HIGH,HIGH,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / BACK PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-053; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,A,실제 확인: DAY SWEATSHIRT의 후면 및 그래픽 증거가 보이는 오늘룩 유료 납품 사진이다. 제품 후면 그래픽과 실제 착용 장면이 동시에 명확해 유료/유기적 소셜의 핵심 Trust Amplifier 후보다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0692,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/uFm4H3Ki6FWiHPPfwEbw8kpc5WbWNkhJA7wED8cO7Wn4Us7XtMoS7ZkmcjqUfms1.jpg,uFm4H3Ki6FWiHPPfwEbw8kpc5WbWNkhJA7wED8cO7Wn4Us7XtMoS7ZkmcjqUfms1.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 전면 및 착용 증거 사진,2340×2986,N/A — 정지 이미지,HIGH,HIGH,MEDIUM,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / FRONT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-054; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,B,실제 확인: DAY SWEATSHIRT의 전면 및 착용 증거가 보이는 오늘룩 유료 납품 사진이다. 전면·후면·소매·핏 중 하나를 실제로 보여 주는 보조 Product/Worn Proof다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0693,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/vSDu6OpI0EUJnz989odMMvH1j385vx9B1GPvnuEiTmFtQsZhfotRlZ8oVpH79jTK.jpg,vSDu6OpI0EUJnz989odMMvH1j385vx9B1GPvnuEiTmFtQsZhfotRlZ8oVpH79jTK.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 전면 및 착용 증거 사진,2340×2986,N/A — 정지 이미지,MEDIUM,MEDIUM,LOW,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-055; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,C,실제 확인: DAY SWEATSHIRT의 전면 및 착용 증거가 보이는 오늘룩 유료 납품 사진이다. 유사 구도 반복 또는 제품 비중이 낮아 핵심보다 보조/기록용 우선순위가 맞다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0694,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/vikjTZWjMdJSjTcV3G0NQPXJs9yV0BzZY0vu3amoXLXkjVEAF0kf1xHd8sfLyyht.jpg,vikjTZWjMdJSjTcV3G0NQPXJs9yV0BzZY0vu3amoXLXkjVEAF0kf1xHd8sfLyyht.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 전면 및 착용 증거 사진,2340×2987,N/A — 정지 이미지,HIGH,HIGH,MEDIUM,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / FRONT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-056; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,B,실제 확인: DAY SWEATSHIRT의 전면 및 착용 증거가 보이는 오늘룩 유료 납품 사진이다. 전면·후면·소매·핏 중 하나를 실제로 보여 주는 보조 Product/Worn Proof다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0695,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40/z8WZmeeZp2EedkXBg1lhetHVJ2WVM5Z7pwcQIRJWYSU6GvFdWaaIiTrJpDx4QwzV.jpg,z8WZmeeZp2EedkXBg1lhetHVJ2WVM5Z7pwcQIRJWYSU6GvFdWaaIiTrJpDx4QwzV.jpg,jpg,유료 마케팅 착용,DAY,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT DAY 디테일 증거 사진,2340×2987,N/A — 정지 이미지,HIGH,HIGH,MEDIUM,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / DETAIL PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-057; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,B,실제 확인: DAY SWEATSHIRT의 디테일 증거가 보이는 오늘룩 유료 납품 사진이다. 전면·후면·소매·핏 중 하나를 실제로 보여 주는 보조 Product/Worn Proof다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
AST-0696,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/류희훈_hoonxxy_167cm_67kg_2024-09-08 18_40 (1)/2969f5Al1e8arCRVfTPnibIAAfZm8WFacgcmLDhG.jpg,2969f5Al1e8arCRVfTPnibIAAfZm8WFacgcmLDhG.jpg,jpg,유료 마케팅 착용,NIGHT,류희훈_hoonxxy 유료 마케팅 납품 SWEATSHIRT NIGHT 후면 및 그래픽 증거 사진,1080×1350,N/A — 정지 이미지,HIGH,HIGH,HIGH,SOCIAL PROOF / PRODUCT PROOF,TRUST AMPLIFIER / WORN PROOF / BACK PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 확인 필요.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않고 크롭·색보정·먼지 정리만 허용.,"A-011B 신규 수집 TL-058; 원본 유지, 사전·사후 SHA-256 일치.",CANDIDATE,REVIEWED,A,실제 확인: NIGHT SWEATSHIRT의 후면 및 그래픽 증거가 보이는 오늘룩 유료 납품 사진이다. 제품 후면 그래픽과 실제 착용 장면이 동시에 명확해 유료/유기적 소셜의 핵심 Trust Amplifier 후보다. 상업사용 범위는 사용자 확인으로 CLEARED 처리하되 현재 판매 SKU 동일성은 별도 검증한다.,2026-08-10,CLEARED,USER CONFIRMED PAID MARKETING
